Date,AvgSpeed_1,AvgSpeed_2,Cool_1,Cool_2,Depart_1,DewPoint_1,DewPoint_2,Heat_1,Heat_2,PrecipTotal_1,PrecipTotal_2,ResultDir_1,ResultDir_2,ResultSpeed_1,ResultSpeed_2,SeaLevel_1,SeaLevel_2,SnowFall_1,StnPressure_1,StnPressure_2,Sunrise_1,Sunset_1,Tavg_1,Tavg_2,Tmax_1,Tmax_2,Tmin_1,Tmin_2,WetBulb_1,WetBulb_2
2011-10-15,15.3,15.1,0.0,0.0,2.0,36,36,10.0,11.0,0.0,0.0,27,26,14.8,14.9,29.8,29.81,0.0,29.1,29.18,6.066666666666666,17.183333333333334,55.0,54.0,62,61,47,47,46.0,46.0
2011-10-16,8.5,8.1,0.0,0.0,3.0,39,39,10.0,12.0,0.17,0.12,28,26,7.4,6.7,29.81,29.81,0.0,29.08,29.15,6.083333333333333,17.15,55.0,53.0,62,60,48,46,46.0,46.0
2011-10-17,10.4,11.3,0.0,0.0,-2.0,33,33,15.0,16.0,0.0,0.0,26,25,10.2,11.2,29.85,29.86,0.0,29.11,29.18,6.1,17.116666666666667,50.0,49.0,59,57,41,40,42.0,42.0
2011-10-18,8.5,7.2,0.0,0.0,-3.0,37,38,17.0,18.0,0.06,0.02,1,36,6.4,5.3,29.83,29.83,0.0,29.09,29.15,6.116666666666666,17.1,48.0,47.0,54,54,41,40,43.0,43.0
2011-10-19,18.0,19.9,0.0,0.0,-4.0,40,41,18.0,18.0,0.85,0.84,36,1,17.1,19.6,29.69,29.67,0.0,28.93,28.97,6.133333333333334,17.066666666666666,47.0,47.0,49,49,44,44,44.0,44.0
2011-10-20,16.1,14.9,0.0,0.0,-5.0,37,38,20.0,21.0,0.08,0.07,32,31,15.8,14.4,29.69,29.69,0.0,29.0,29.05,6.166666666666667,17.05,45.0,44.0,47,46,43,42,42.0,42.0
2011-10-21,5.4,5.7,0.0,0.0,-3.0,34,34,18.0,19.0,0.0,0.0,29,28,4.6,4.3,30.03,30.04,0.0,29.32,29.39,6.183333333333334,17.016666666666666,47.0,46.0,55,54,38,37,41.0,41.0
2011-10-22,3.7,3.9,0.0,0.0,0.0,37,37,15.0,13.0,0.0,0.0,23,21,3.2,3.7,30.02,30.03,0.0,29.28,29.35,6.2,17.0,50.0,52.0,66,66,34,38,44.0,45.0
2011-10-23,6.9,6.9,0.0,0.0,4.0,41,42,12.0,11.0,0.2,0.22,22,23,6.1,5.9,29.93,29.94,0.0,29.19,29.25,6.216666666666667,16.966666666666665,53.0,54.0,68,67,38,41,48.0,49.0
2011-10-24,7.3,7.1,0.0,0.0,5.0,39,39,11.0,11.0,0.0,0.06,28,27,5.7,5.0,30.05,30.05,0.0,29.34,29.41,6.233333333333333,16.95,54.0,54.0,63,63,45,45,46.0,47.0
2011-10-25,11.9,10.8,0.0,0.0,12.0,46,45,5.0,3.0,0.02,0.13,19,19,7.6,9.0,29.86,29.87,0.0,29.11,29.19,6.266666666666667,16.933333333333334,60.0,62.0,74,74,45,49,53.0,53.0
2011-10-26,12.6,14.2,0.0,0.0,2.0,42,42,15.0,14.0,0.0,0.0,36,36,12.4,13.9,29.91,29.9,0.0,29.19,29.24,6.283333333333333,16.9,50.0,51.0,53,54,47,47,46.0,46.0
2011-10-27,5.8,6.9,0.0,0.0,-2.0,37,38,19.0,20.0,0.12,0.16,35,1,3.6,3.5,30.04,30.05,0.0,29.34,29.4,6.3,16.883333333333333,46.0,45.0,53,51,39,38,42.0,42.0
2011-10-28,5.6,5.7,0.0,0.0,-2.0,33,32,20.0,20.0,0.03,0.0,22,21,4.9,5.2,30.1,30.12,0.0,29.36,29.43,6.316666666666666,16.85,45.0,45.0,55,54,35,36,40.0,40.0
2011-10-29,5.2,4.8,0.0,0.0,-2.0,30,29,20.0,20.0,0.0,0.0,28,26,4.6,3.8,30.07,30.08,0.0,29.34,29.4,6.333333333333333,16.833333333333332,45.0,45.0,55,54,34,36,38.0,38.0
2011-10-30,11.1,11.2,0.0,0.0,-1.0,36,34,20.0,18.0,0.17,0.11,19,19,10.6,10.6,30.02,30.03,0.0,29.27,29.34,6.366666666666666,16.816666666666666,45.0,47.0,57,57,33,37,41.0,42.0
2011-10-31,4.8,5.1,0.0,0.0,-1.0,36,35,20.0,19.0,0.0,0.0,25,24,3.9,4.4,30.06,30.08,0.0,29.34,29.41,6.383333333333334,16.783333333333335,45.0,46.0,53,53,36,39,40.0,41.0
2012-05-01,7.7,6.3,0.0,0.0,4.0,52,53,8.0,7.0,0.09,0.32,12,12,6.2,5.5,29.92,29.92,0.0,29.18,29.24,4.8,18.816666666666666,57.0,58.0,65,64,49,52,55.0,56.0
2012-05-02,10.1,9.6,4.0,4.0,15.0,60,60,0.0,0.0,0.0,0.001,21,20,8.1,7.5,29.84,29.83,0.0,29.12,29.19,4.783333333333333,18.833333333333332,69.0,69.0,80,78,58,60,64.0,64.0
2012-05-03,12.0,13.3,11.0,13.0,22.0,65,64,0.0,0.0,1.34,0.07,21,21,10.8,12.8,29.86,29.86,0.001,29.16,29.23,4.766666666666667,18.85,76.0,78.0,86,86,66,69,69.0,69.0
2012-05-04,9.2,10.0,0.0,0.0,10.0,55,55,1.0,3.0,0.28,0.28,5,2,5.2,6.8,29.94,29.93,0.0,29.23,29.28,4.733333333333333,18.866666666666667,64.0,62.0,73,72,55,51,58.0,58.0
2012-05-05,8.3,7.7,0.0,0.0,1.0,52,54,9.0,7.0,0.001,0.0,4,2,8.0,7.4,30.01,30.0,0.0,29.29,29.34,4.716666666666667,18.883333333333333,56.0,58.0,60,63,52,53,54.0,56.0
2012-05-06,8.5,7.2,0.0,0.0,6.0,53,54,4.0,1.0,0.8,0.4,6,6,5.0,3.4,29.94,29.92,0.0,29.22,29.27,4.7,18.916666666666668,61.0,64.0,70,73,51,54,56.0,57.0
2012-05-07,5.4,5.1,0.0,0.0,3.0,55,56,7.0,7.0,0.47,0.59,34,5,2.3,1.4,29.87,29.86,0.0,29.15,29.2,4.683333333333334,18.933333333333334,58.0,58.0,64,61,52,54,57.0,57.0
2012-05-08,8.9,8.9,0.0,0.0,5.0,45,45,4.0,4.0,0.0,0.01,28,27,8.3,8.4,29.86,29.85,0.0,29.13,29.2,4.65,18.95,61.0,61.0,70,70,52,51,53.0,53.0
2012-05-09,7.6,7.8,0.0,0.0,-2.0,43,43,11.0,12.0,0.06,0.001,1,36,4.2,3.9,29.92,29.91,0.0,29.2,29.26,4.633333333333333,18.966666666666665,54.0,53.0,60,60,47,46,49.0,48.0
2012-05-10,7.5,5.9,0.0,0.0,1.0,34,33,8.0,10.0,0.0,0.0,5,4,3.2,2.8,30.0,30.0,0.0,29.29,29.35,4.616666666666667,18.983333333333334,57.0,55.0,67,65,46,45,46.0,46.0
2012-05-11,9.5,9.8,0.0,0.0,4.0,40,38,4.0,2.0,0.0,0.0,20,20,9.3,9.3,30.08,30.08,0.0,29.36,29.44,4.6,19.0,61.0,63.0,78,78,43,48,52.0,52.0
2012-05-12,9.3,8.8,0.0,0.0,4.0,42,45,4.0,6.0,0.03,0.25,3,2,5.7,5.4,30.22,30.21,0.0,29.51,29.57,4.583333333333333,19.016666666666666,61.0,59.0,69,67,53,51,51.0,51.0
2012-05-13,7.8,9.1,0.0,0.0,3.0,31,33,4.0,4.0,0.0,0.0,4,2,7.4,8.4,30.18,30.18,0.0,29.45,29.51,4.566666666666666,19.033333333333335,61.0,61.0,72,69,50,53,48.0,48.0
2012-05-14,5.2,4.5,0.0,0.0,5.0,36,36,2.0,3.0,0.0,0.0,19,14,2.5,1.8,30.05,30.05,0.0,29.31,29.38,4.55,19.05,63.0,62.0,82,78,43,46,51.0,51.0
2012-05-15,12.6,11.8,7.0,5.0,14.0,45,44,0.0,0.0,0.05,0.001,25,24,6.9,9.1,29.9,29.9,0.0,29.18,29.24,4.533333333333333,19.066666666666666,72.0,70.0,86,84,57,56,57.0,56.0
2012-05-16,10.5,12.6,0.0,0.0,-1.0,33,33,7.0,7.0,0.0,0.0,5,4,9.6,11.6,30.09,30.08,0.0,29.38,29.44,4.516666666666667,19.083333333333332,58.0,58.0,65,63,50,52,46.0,46.0
2012-05-17,5.8,6.1,0.0,0.0,1.0,39,40,5.0,5.0,0.0,0.0,11,11,5.3,5.3,30.1,30.1,0.0,29.38,29.44,4.5,19.1,60.0,60.0,74,71,45,49,50.0,51.0
2012-05-18,9.2,8.4,4.0,6.0,9.0,41,38,0.0,0.0,0.0,0.0,16,15,8.7,7.4,30.02,30.02,0.0,29.29,29.36,4.483333333333333,19.116666666666667,69.0,71.0,85,85,53,57,54.0,54.0
2012-05-19,9.1,8.6,11.0,13.0,16.0,53,52,0.0,0.0,0.0,0.0,17,16,8.2,7.3,30.0,29.99,0.0,29.29,29.35,4.466666666666667,19.133333333333333,76.0,78.0,92,91,59,64,62.0,62.0
2012-05-20,11.6,10.9,14.0,14.0,18.0,57,57,0.0,0.0,0.14,0.14,22,21,8.2,9.4,29.98,29.97,0.0,29.28,29.34,4.45,19.15,79.0,79.0,93,92,65,65,65.0,65.0
2012-05-21,12.6,13.6,0.0,0.0,0.0,44,44,4.0,5.0,0.0,0.0,1,36,11.6,12.5,30.11,30.1,0.0,29.39,29.44,4.433333333333334,19.166666666666668,61.0,60.0,67,65,54,54,52.0,52.0
2012-05-22,7.2,7.9,0.0,0.0,0.0,41,42,4.0,6.0,0.0,0.0,5,4,6.1,5.9,30.02,30.01,0.0,29.28,29.34,4.416666666666667,19.183333333333334,61.0,59.0,71,68,50,49,51.0,51.0
2012-05-23,6.9,6.6,0.0,1.0,4.0,42,41,0.0,0.0,0.0,0.0,16,16,6.6,5.9,29.84,29.84,0.0,29.1,29.16,4.416666666666667,19.2,65.0,66.0,82,82,47,49,54.0,54.0
2012-05-24,17.7,15.2,12.0,14.0,15.0,53,52,0.0,0.0,0.0,0.0,18,18,17.5,15.1,29.69,29.68,0.0,28.97,29.04,4.4,19.216666666666665,77.0,79.0,90,90,64,67,63.0,63.0
2012-05-25,10.0,10.8,9.0,9.0,12.0,49,49,0.0,0.0,0.0,0.0,3,5,3.4,4.3,29.98,29.96,0.0,29.31,29.36,4.383333333333334,19.233333333333334,74.0,74.0,83,80,65,67,59.0,59.0
2012-05-26,11.2,11.3,8.0,8.0,11.0,54,54,0.0,0.0,0.001,0.0,7,7,9.6,10.4,30.07,30.05,0.0,29.37,29.41,4.366666666666666,19.25,73.0,73.0,86,82,60,63,61.0,62.0
2012-05-27,10.1,10.7,19.0,20.0,22.0,59,58,0.0,0.0,0.0,0.0,18,18,8.7,9.4,29.9,29.88,0.0,29.16,29.23,4.366666666666666,19.266666666666666,84.0,85.0,97,97,70,73,68.0,68.0
2012-05-28,14.0,14.9,21.0,19.0,23.0,60,60,0.0,0.0,0.001,0.02,22,22,13.4,14.2,29.75,29.74,0.0,29.03,29.1,4.35,19.266666666666666,86.0,84.0,95,94,77,74,69.0,68.0
2012-05-29,12.2,11.5,8.0,10.0,9.0,46,45,0.0,0.0,0.0,0.001,28,28,11.1,10.2,29.81,29.79,0.0,29.1,29.16,4.35,19.283333333333335,73.0,75.0,85,85,61,64,59.0,59.0
2012-05-30,9.6,10.4,0.0,0.0,-2.0,46,46,3.0,4.0,0.0,0.0,36,36,5.4,5.9,29.91,29.9,0.0,29.22,29.28,4.333333333333333,19.3,62.0,61.0,70,69,53,53,53.0,53.0
2012-05-31,11.0,13.0,0.0,0.0,-13.0,45,45,14.0,13.0,1.12,0.97,4,3,10.3,12.4,29.95,29.94,0.0,29.2,29.25,4.333333333333333,19.316666666666666,51.0,52.0,54,55,47,49,48.0,48.0
2012-06-01,9.9,10.8,0.0,0.0,-7.0,43,44,8.0,8.0,0.01,0.03,36,36,7.3,9.0,29.8,29.79,0.0,29.07,29.12,4.316666666666666,19.333333333333332,57.0,57.0,65,64,49,49,49.0,49.0
2012-06-02,10.8,12.2,0.0,0.0,-1.0,46,47,2.0,3.0,0.0,0.0,26,25,10.6,11.7,29.75,29.75,0.0,29.03,29.1,4.316666666666666,19.333333333333332,63.0,62.0,76,74,49,49,55.0,55.0
2012-06-03,9.7,9.5,4.0,3.0,5.0,48,48,0.0,0.0,0.001,0.001,28,27,9.5,8.6,29.81,29.8,0.0,29.1,29.16,4.3,19.35,69.0,68.0,81,80,57,56,58.0,58.0
2012-06-04,8.2,9.1,2.0,2.0,3.0,47,47,0.0,0.0,0.001,0.0,4,2,7.5,7.9,29.89,29.87,0.0,29.18,29.24,4.3,19.366666666666667,67.0,67.0,75,74,59,59,56.0,56.0
2012-06-05,9.2,10.1,0.0,0.0,-1.0,49,49,1.0,2.0,0.0,0.0,4,3,8.9,9.6,30.0,29.99,0.0,29.29,29.35,4.283333333333333,19.383333333333333,64.0,63.0,70,69,57,57,56.0,56.0
2012-06-06,6.5,6.0,0.0,0.0,-2.0,46,47,1.0,0.0,0.0,0.0,4,3,6.2,5.7,30.07,30.06,0.0,29.36,29.41,4.283333333333333,19.383333333333333,64.0,65.0,76,74,52,56,55.0,56.0
2012-06-07,4.5,6.0,3.0,1.0,2.0,44,45,0.0,0.0,0.0,0.0,10,9,2.2,3.3,30.09,30.09,0.0,29.38,29.43,4.283333333333333,19.4,68.0,66.0,82,78,54,54,56.0,56.0
2012-06-08,7.7,7.2,6.0,8.0,5.0,49,48,0.0,0.0,0.0,0.0,25,23,7.2,6.6,29.99,29.99,0.0,29.26,29.33,4.283333333333333,19.416666666666668,71.0,73.0,88,87,54,59,60.0,60.0
2012-06-09,10.1,10.4,13.0,13.0,12.0,50,50,0.0,0.0,0.0,0.0,22,22,9.3,9.4,29.9,29.89,0.0,29.18,29.24,4.266666666666667,19.416666666666668,78.0,78.0,90,89,65,66,62.0,62.0
2012-06-10,12.3,10.8,15.0,17.0,13.0,56,55,0.0,0.0,0.0,0.0,19,18,11.9,10.4,29.9,29.89,0.0,29.2,29.26,4.266666666666667,19.433333333333334,80.0,82.0,93,92,67,71,66.0,65.0
2012-06-11,11.1,11.1,15.0,16.0,13.0,62,63,0.0,0.0,0.001,0.0,23,22,8.9,9.4,29.82,29.81,0.0,29.12,29.18,4.266666666666667,19.433333333333334,80.0,81.0,90,90,70,72,68.0,69.0
2012-06-12,10.5,10.9,4.0,5.0,1.0,46,47,0.0,0.0,0.0,0.0,33,34,7.0,6.0,30.03,30.01,0.0,29.34,29.39,4.266666666666667,19.45,69.0,70.0,78,77,59,62,57.0,57.0
2012-06-13,7.5,8.4,0.0,0.0,-5.0,45,45,2.0,1.0,0.0,0.0,8,8,7.2,8.3,30.15,30.14,0.0,29.43,29.49,4.266666666666667,19.45,63.0,64.0,72,71,54,57,55.0,55.0
2012-06-14,9.0,8.4,7.0,8.0,4.0,48,48,0.0,0.0,0.0,0.0,13,12,7.9,7.3,30.08,30.07,0.0,29.34,29.41,4.266666666666667,19.466666666666665,72.0,73.0,87,86,56,60,59.0,59.0
2012-06-15,9.7,8.6,12.0,15.0,9.0,49,48,0.0,0.0,0.0,0.0,16,15,8.2,7.4,30.04,30.03,0.0,29.33,29.39,4.266666666666667,19.466666666666665,77.0,80.0,94,93,59,67,62.0,61.0
2012-06-16,11.3,12.7,17.0,17.0,13.0,60,60,0.0,0.0,0.31,0.38,20,19,10.0,11.9,29.95,29.94,0.0,29.23,29.29,4.266666666666667,19.483333333333334,82.0,82.0,94,94,69,69,68.0,68.0
2012-06-17,7.1,7.8,13.0,12.0,9.0,59,59,0.0,0.0,0.11,0.15,23,23,5.7,5.3,29.85,29.84,0.0,29.13,29.19,4.266666666666667,19.483333333333334,78.0,77.0,87,85,69,68,66.0,66.0
2012-06-18,17.2,17.3,17.0,17.0,12.0,65,65,0.0,0.0,0.0,0.0,21,21,16.8,16.9,29.73,29.72,0.0,29.03,29.1,4.266666666666667,19.483333333333334,82.0,82.0,94,92,69,72,71.0,71.0
2012-06-19,15.5,13.9,22.0,20.0,17.0,65,65,0.0,0.0,0.0,0.0,21,20,14.9,13.6,29.89,29.88,0.0,29.21,29.28,4.266666666666667,19.5,87.0,85.0,95,94,78,75,72.0,71.0
2012-06-20,15.4,15.0,21.0,20.0,16.0,62,62,0.0,0.0,0.0,0.0,21,20,15.2,14.8,29.93,29.92,0.0,29.22,29.29,4.266666666666667,19.5,86.0,85.0,95,93,77,76,71.0,70.0
2012-06-21,9.8,9.4,13.0,12.0,8.0,59,60,0.0,0.0,0.01,0.03,27,26,7.5,7.2,29.91,29.89,0.0,29.21,29.26,4.266666666666667,19.5,78.0,77.0,85,83,70,70,66.0,67.0
2012-06-22,6.6,5.4,11.0,8.0,6.0,52,52,0.0,0.0,0.0,0.0,34,5,2.6,1.7,29.97,29.95,0.0,29.26,29.32,4.283333333333333,19.516666666666666,76.0,73.0,87,83,64,63,62.0,62.0
2012-06-23,5.7,4.8,10.0,10.0,5.0,55,55,0.0,0.0,0.0,0.0,8,8,3.2,3.0,30.0,29.98,0.0,29.28,29.34,4.283333333333333,19.516666666666666,75.0,75.0,87,86,62,63,64.0,63.0
2012-06-24,7.0,8.2,15.0,16.0,9.0,57,58,0.0,0.0,0.0,0.0,4,3,3.1,1.7,29.96,29.93,0.0,29.25,29.29,4.283333333333333,19.516666666666666,80.0,81.0,94,92,65,70,65.0,66.0
2012-06-25,14.0,15.7,3.0,4.0,-3.0,49,48,0.0,0.0,0.0,0.0,4,3,13.6,15.4,30.06,30.04,0.0,29.35,29.4,4.283333333333333,19.516666666666666,68.0,69.0,76,74,60,63,58.0,58.0
2012-06-26,4.9,6.7,5.0,7.0,-1.0,50,51,0.0,0.0,0.0,0.0,9,9,3.5,5.6,30.0,29.99,0.0,29.27,29.33,4.3,19.516666666666666,70.0,72.0,83,81,56,63,59.0,60.0
2012-06-27,12.4,11.6,10.0,12.0,4.0,51,51,0.0,0.0,0.0,0.0,20,20,12.1,11.3,29.87,29.86,0.0,29.13,29.21,4.3,19.516666666666666,75.0,77.0,92,90,57,64,63.0,63.0
2012-06-28,8.4,11.2,23.0,24.0,17.0,69,68,0.0,0.0,0.04,0.16,26,25,6.4,8.4,29.78,29.76,0.0,29.08,29.14,4.316666666666666,19.516666666666666,88.0,89.0,100,101,76,77,74.0,74.0
2012-06-29,6.9,8.3,14.0,14.0,8.0,61,62,0.0,0.0,0.42,0.28,4,35,2.4,1.8,29.84,29.81,0.0,29.16,29.21,4.316666666666666,19.516666666666666,79.0,79.0,88,88,69,70,67.0,69.0
2012-06-30,6.6,7.4,16.0,15.0,9.0,67,68,0.0,0.0,0.0,0.001,24,23,6.0,6.9,29.82,29.8,0.0,29.11,29.17,4.316666666666666,19.516666666666666,81.0,80.0,92,89,69,70,72.0,72.0
2012-07-01,5.4,5.6,15.0,13.0,8.0,67,68,0.0,0.0,0.001,0.56,23,22,3.1,2.8,29.92,29.91,0.0,29.23,29.29,4.333333333333333,19.516666666666666,80.0,78.0,91,90,68,66,71.0,72.0
2012-07-02,5.2,6.3,20.0,21.0,13.0,69,69,0.0,0.0,0.0,0.0,23,23,4.4,5.8,29.93,29.91,0.0,29.21,29.28,4.333333333333333,19.516666666666666,85.0,86.0,98,97,71,74,74.0,74.0
2012-07-03,9.9,10.1,22.0,21.0,15.0,67,67,0.0,0.0,0.0,0.0,25,23,9.4,9.7,29.85,29.83,0.0,29.13,29.2,4.35,19.516666666666666,87.0,86.0,96,95,77,77,74.0,73.0
2012-07-04,9.6,8.9,26.0,26.0,19.0,68,68,0.0,0.0,0.0,0.0,25,25,9.4,8.2,29.85,29.83,0.0,29.15,29.21,4.366666666666666,19.5,91.0,91.0,102,101,79,80,75.0,75.0
2012-07-05,7.5,7.0,26.0,26.0,19.0,69,68,0.0,0.0,0.28,0.001,24,26,5.5,4.1,29.89,29.86,0.0,29.2,29.25,4.366666666666666,19.5,91.0,91.0,103,102,79,79,75.0,75.0
2012-07-06,7.3,6.9,28.0,29.0,21.0,71,71,0.0,0.0,0.0,0.0,27,28,6.5,4.9,29.92,29.89,0.0,29.21,29.27,4.383333333333334,19.5,93.0,94.0,103,104,82,83,77.0,77.0
2012-07-07,11.9,10.8,21.0,21.0,14.0,67,68,0.0,0.0,0.0,0.0,2,1,7.9,7.6,29.96,29.93,0.0,29.26,29.32,4.383333333333334,19.5,86.0,86.0,98,98,73,74,72.0,73.0
2012-07-08,11.5,13.1,12.0,15.0,4.0,56,56,0.0,0.0,0.0,0.0,3,3,11.3,12.7,30.04,30.01,0.0,29.34,29.39,4.4,19.483333333333334,77.0,80.0,85,85,68,74,65.0,65.0
2012-07-09,6.8,6.9,14.0,13.0,6.0,57,59,0.0,0.0,0.0,0.0,5,6,4.7,4.9,30.03,30.01,0.0,29.33,29.38,4.416666666666667,19.483333333333334,79.0,78.0,91,88,66,68,65.0,66.0
2012-07-10,10.1,11.1,10.0,12.0,2.0,55,56,0.0,0.0,0.0,0.0,4,4,9.9,10.8,30.1,30.07,0.0,29.39,29.44,4.416666666666667,19.483333333333334,75.0,77.0,83,82,67,71,64.0,64.0
2012-07-11,8.1,8.8,11.0,13.0,3.0,57,57,0.0,0.0,0.0,0.0,9,8,5.8,7.3,30.1,30.08,0.0,29.39,29.44,4.433333333333334,19.466666666666665,76.0,78.0,87,86,64,69,65.0,65.0
2012-07-12,8.0,9.4,14.0,16.0,6.0,54,53,0.0,0.0,0.0,0.0,11,11,6.4,8.1,30.06,30.04,0.0,29.35,29.41,4.45,19.466666666666665,79.0,81.0,91,90,66,71,65.0,64.0
2012-07-13,6.2,6.6,17.0,18.0,9.0,63,63,0.0,0.0,0.28,0.001,15,13,3.4,3.2,30.03,30.01,0.0,29.31,29.37,4.466666666666667,19.45,82.0,83.0,93,93,70,73,69.0,69.0
2012-07-14,6.4,4.9,15.0,15.0,7.0,65,66,0.0,0.0,0.001,0.001,25,22,2.0,1.1,30.02,30.0,0.0,29.3,29.36,4.466666666666667,19.45,80.0,80.0,90,89,70,71,70.0,70.0
2012-07-15,7.4,6.8,18.0,18.0,9.0,66,66,0.0,0.0,0.0,0.0,27,21,2.2,2.1,30.01,29.99,0.0,29.29,29.35,4.483333333333333,19.433333333333334,83.0,83.0,95,95,71,70,71.0,72.0
2012-07-16,7.6,9.2,20.0,23.0,11.0,66,65,0.0,0.0,0.0,0.0,24,23,7.1,8.6,29.91,29.89,0.0,29.19,29.25,4.5,19.416666666666668,85.0,88.0,97,98,72,77,72.0,73.0
2012-07-17,9.8,9.4,24.0,25.0,15.0,67,66,0.0,0.0,0.0,0.0,26,25,8.6,8.9,29.83,29.8,0.0,29.13,29.18,4.516666666666667,19.416666666666668,89.0,90.0,99,99,79,80,74.0,74.0
2012-07-18,8.3,9.2,18.0,16.0,9.0,71,71,0.0,0.0,0.85,0.55,6,2,6.0,5.3,29.89,29.86,0.0,29.18,29.24,4.533333333333333,19.4,83.0,81.0,94,91,72,71,74.0,74.0
2012-07-19,10.9,9.6,12.0,13.0,3.0,70,70,0.0,0.0,0.8,0.89,4,5,5.2,4.0,29.9,29.87,0.0,29.2,29.24,4.55,19.383333333333333,77.0,78.0,83,85,71,70,72.0,72.0
2012-07-20,10.1,11.1,10.0,11.0,1.0,59,61,0.0,0.0,0.0,0.001,4,4,9.5,10.4,30.04,30.02,0.0,29.34,29.39,4.55,19.383333333333333,75.0,76.0,81,82,68,69,65.0,66.0
2012-07-21,4.9,4.3,11.0,14.0,2.0,63,63,0.0,0.0,0.0,0.0,24,26,4.3,3.4,30.05,30.03,0.0,29.34,29.39,4.566666666666666,19.366666666666667,76.0,79.0,87,89,65,69,69.0,69.0
2012-07-22,6.4,6.5,14.0,18.0,5.0,66,65,0.0,0.0,0.001,0.01,21,20,5.9,5.9,30.04,30.02,0.0,29.31,29.38,4.583333333333333,19.35,79.0,83.0,89,90,68,75,70.0,71.0
2012-07-23,10.5,10.8,24.0,25.0,15.0,68,67,0.0,0.0,0.001,0.01,24,24,9.8,10.0,29.91,29.89,0.0,29.2,29.26,4.6,19.333333333333332,89.0,90.0,97,98,81,81,74.0,74.0
2012-07-24,7.8,7.4,12.0,15.0,3.0,65,66,0.0,0.0,0.54,0.37,5,4,6.6,5.6,29.94,29.92,0.0,29.24,29.31,4.616666666666667,19.316666666666666,77.0,80.0,84,88,69,71,70.0,71.0
2012-07-25,12.2,12.0,20.0,23.0,11.0,67,67,0.0,0.0,0.01,0.0,20,20,9.3,9.3,29.73,29.71,0.0,28.99,29.05,4.633333333333333,19.3,85.0,88.0,99,101,70,74,73.0,73.0
2012-07-26,9.1,8.8,14.0,16.0,5.0,69,69,0.0,0.0,0.71,0.07,25,24,6.4,6.0,29.7,29.68,0.0,29.0,29.06,4.65,19.3,79.0,81.0,89,89,69,72,72.0,73.0
2012-07-27,8.6,8.9,11.0,14.0,2.0,64,64,0.0,0.0,0.03,0.01,34,31,5.4,4.7,29.84,29.82,0.0,29.17,29.22,4.666666666666667,19.283333333333335,76.0,79.0,86,87,66,70,68.0,69.0
2012-07-28,7.9,8.8,10.0,12.0,1.0,60,60,0.0,0.0,0.0,0.0,6,5,6.2,7.1,30.07,30.05,0.0,29.38,29.43,4.683333333333334,19.266666666666666,75.0,77.0,82,83,67,71,66.0,66.0
2012-07-29,5.5,6.1,9.0,13.0,0.0,59,58,0.0,0.0,0.001,0.0,15,14,4.4,4.6,30.03,30.01,0.0,29.31,29.36,4.7,19.25,74.0,78.0,85,88,63,68,66.0,66.0
2012-07-30,7.0,7.4,16.0,19.0,7.0,62,61,0.0,0.0,0.0,0.0,21,20,5.7,6.3,29.91,29.89,0.0,29.19,29.24,4.716666666666667,19.233333333333334,81.0,84.0,92,93,69,74,69.0,69.0
2012-07-31,7.0,8.0,12.0,14.0,3.0,65,65,0.0,0.0,0.16,0.17,6,4,4.2,4.0,29.91,29.89,0.0,29.21,29.26,4.733333333333333,19.216666666666665,77.0,79.0,85,86,68,71,69.0,70.0
2012-08-01,3.6,4.8,14.0,15.0,6.0,64,63,0.0,0.0,0.0,0.0,19,12,1.7,3.6,29.91,29.89,0.0,29.19,29.24,4.75,19.183333333333334,79.0,80.0,90,89,68,71,69.0,69.0
2012-08-02,6.5,6.8,15.0,17.0,7.0,63,61,0.0,0.0,0.0,0.0,11,14,1.5,3.3,29.85,29.83,0.0,29.13,29.19,4.766666666666667,19.166666666666668,80.0,82.0,93,93,66,71,69.0,69.0
2012-08-03,6.3,5.9,18.0,19.0,10.0,67,65,0.0,0.0,0.0,0.0,7,10,4.9,4.7,29.86,29.84,0.0,29.16,29.21,4.783333333333333,19.15,83.0,84.0,95,94,71,74,72.0,72.0
2012-08-04,6.0,6.9,17.0,19.0,9.0,69,68,0.0,0.0,0.37,1.02,20,19,3.8,4.8,29.85,29.83,0.0,29.15,29.21,4.8,19.133333333333333,82.0,84.0,93,95,71,72,72.0,72.0
2012-08-05,9.1,8.3,10.0,13.0,2.0,59,59,0.0,0.0,0.0,0.0,31,30,7.0,5.8,30.04,30.02,0.0,29.35,29.41,4.816666666666666,19.116666666666667,75.0,78.0,84,85,66,70,66.0,66.0
2012-08-06,4.3,4.6,9.0,12.0,1.0,56,56,0.0,0.0,0.0,0.0,24,23,3.2,3.1,30.07,30.05,0.0,29.35,29.41,4.833333333333333,19.1,74.0,77.0,85,86,62,67,64.0,64.0
2012-08-07,8.3,7.3,12.0,16.0,4.0,60,59,0.0,0.0,0.0,0.0,25,25,7.0,6.0,29.94,29.92,0.0,29.21,29.27,4.85,19.066666666666666,77.0,81.0,92,94,62,67,68.0,67.0
2012-08-08,8.6,8.6,13.0,15.0,5.0,62,62,0.0,0.0,0.001,0.01,5,6,8.3,8.1,29.96,29.93,0.0,29.24,29.29,4.866666666666667,19.05,78.0,80.0,84,84,72,75,68.0,68.0
